-2.569212, 18.672798, 3.728493, 12.185577, 92.517418
-0.904794, 9.709849, -0.340019, 12.461042, 106.042610
1.182693, -1.196474, -9.433037, 11.356425, 118.487633
5.503381, -10.826160, -5.974623, 7.370700, 128.230026
10.735918, -18.199076, 3.128460, 0.658678, 133.096436
15.387439, -23.029251, 1.519978, -5.528844, 130.192368
16.837416, -24.051004, -6.126703, -8.183182, 117.061104
13.688661, -20.300968, 6.912651, -7.428984, 92.728790
8.878498, -12.187136, 8.922777, -5.590826, 58.575096
6.592421, -0.311270, -20.233932, -4.449114, 19.071777
6.994304, 14.389548, -26.250668, -4.211673, -19.017315
6.083677, 28.823473, -19.515629, -3.786763, -49.060184
3.847492, 38.209995, -33.144505, -1.865738, -66.468811
1.652284, 39.257050, -40.044449, 1.433899, -69.775291
0.508518, 31.970058, -33.630268, 4.465394, -61.102829
4.432749, 18.652462, -39.835899, 5.648914, -44.544544
11.931511, 2.986706, -44.259888, 4.936692, -24.041466
13.581940, -9.936015, -25.726229, 3.815040, -2.165889
4.142065, -14.904721, -11.704036, 4.707007, 20.188154
-12.342429, -8.442633, -4.537169, 9.524473, 42.154064
-32.325687, 10.725470, 18.574331, 17.768503, 62.214428
-56.983971, 40.650806, 54.070488, 26.845404, 79.101212
-85.174034, 74.355728, 80.874634, 35.040012, 91.214684
-111.556007, 99.382759, 84.268517, 43.262257, 96.633980
-133.817352, 101.044815, 88.419106, 52.348644, 94.309151
-153.318054, 69.820435, 93.132668, 58.748371, 83.456833
-165.340591, 7.986342, 72.820175, 52.731831, 62.577328
-160.687820, -70.009811, 53.501633, 22.769178, 30.338654
-132.455139, -142.855988, 48.965347, -35.185921, -13.480042
-77.745071, -189.702377, 39.041481, -110.006134, -67.821587
-1.048817, -198.394806, 25.616865, -176.045410, -129.535858
88.091232, -170.120438, 19.978140, -204.595093, -193.172318
175.219559, -116.790390, 25.296358, -178.704071, -252.060791
243.954132, -55.019249, 29.378002, -103.970123, -299.413910
280.004303, -0.101041, 21.056580, -9.083648, -329.351654
272.577911, 38.260658, 10.576352, 67.855492, -336.798523
224.415375, 56.558109, -2.698646, 99.556152, -316.405090
146.998703, 55.887779, -17.940313, 83.231697, -261.488495
57.287781, 41.136856, -13.400065, 39.055340, -164.597397
-20.542814, 19.646935, 0.372366, -2.923121, -21.245106
-69.466766, -1.310390, -7.272861, -17.590355, 165.124329
-82.779549, -16.668953, -28.395123, 3.752031, 380.508087
-63.110600, -24.897240, -45.448914, 50.892033, 599.078735
