5.86, -156.0, -95.0, -61.0
5.87, -189.0, -101.0, -105.0
5.88, -115.0, -96.0, -137.0
5.89, -44.0, -92.0, -208.0
5.9, -51.0, -46.0, -272.0
5.91, -54.0, -5.0, -218.0
5.92, -55.0, 10.0, -164.0
5.93, -114.0, 21.0, -107.0
5.94, -159.0, 41.0, -58.0
5.95, -122.0, 38.0, 4.0
5.96, -59.0, 16.0, 64.0
5.97, -20.0, 83.0, 78.0
5.98, -22.0, 163.0, 69.0
5.99, -39.0, 170.0, 31.0
